REId,name_short,urbanity_index,req_full,kr_full,eff_offA,req_offA,kr_offA,eff_offB,req_offB,kr_offB,dA_pp,dB_pp,dA_kr,dB_kr,req_full_pp
REL00171,Smedjebacken Energi,0.579249415632371,0.0016504447070404549,420.5779473115029,0.91085178,0.0006172248774976019,157.1231648919369,0.89528781,0.001524057332516815,388.32194409293186,0.1033219829542853,0.01263873745236399,263.45478241956596,32.25600321857104,0.1650444707040455
REL00173,Sollentuna Energi,0.8096284605885317,-0.0027875009417618335,-5999.7217052310825,0.97701021,-0.003535814119119629,-7604.672603744385,0.97533042,-0.0034933810972536117,-7513.728359949121,0.07483131773577956,0.07058801554917782,1604.9508985133025,1514.0066547180386,-0.27875009417618335
REL00175,Staffanstorps Energi,0.46501676896886485,0.018244601098569957,19691.109839233126,0.60971461,0.018244601098569957,19691.109839233126,0.56311147,0.018244601098569957,19691.109839233126,0.0,0.0,0.0,0.0,1.8244601098569957
REL00177,Sturefors El,0.2548569805112966,0.0003529276503966283,13.448090083194758,0.86611746,0.0033963495661328835,129.81026849656413,0.92526671,-0.00034631611074109614,-13.186937341000483,-0.3043421915736255,0.06992437611377245,-116.36217841336938,26.635027424195243,0.03529276503966283
REL00178,Sundsvall Elnät,0.6528525480766094,-0.0007957961521529722,-1912.6910699575494,0.90812338,0.0007873910971236686,1895.4881110440997,0.94363409,-0.0014974577127908617,-3596.6057536134635,-0.15831872492766408,0.07016615606378895,-3808.1791810016493,1683.9146836559141,-0.07957961521529722
REL00182,Njudung Sävsjö,0.4512369205970062,0.012804095118585934,5116.359379602329,0.73835815,0.011208781095777276,4471.7521238675245,0.71578316,0.01250987623876254,4997.322647371092,0.15953140228086582,0.029421887982339356,644.6072557348043,119.03673223123678,1.2804095118585934
REL00183,Söderhamn Elnät,0.5435234372448344,-0.0007315064799865434,-464.16639326297434,0.9020951,0.001163058431395525,739.4006851958377,0.94260781,-0.0014330324311278009,-908.6714144936101,-0.18945649113820684,0.07015259511412575,-1203.567078458812,444.50502123063575,-0.07315064799865434
REL00184,Södra Hallands Kraft,0.3058144070099035,0.015301205566038867,39163.861754607016,0.69197203,0.01400098536459149,35789.34962667577,0.67767199,0.014796861375699022,37853.88341188253,0.13002202014473774,0.05043441903398449,3374.5121279312443,1309.9783427244838,1.5301205566038867
REL00185,Sölvesborg Energi,0.768060816613854,0.016243436228400743,9498.768025275305,0.64918938,0.016555988631294927,9684.567399601221,0.66451838,0.01558260933097766,9106.313080734179,-0.031255240289418396,0.06608268974230835,-185.79937432591578,392.4549445411267,1.6243436228400743
REL00186,Telge Nät,0.3594876800062405,-0.00434596521942332,-16822.02024086372,1.0,-0.0049912112857991575,-19307.12613543451,1.0,-0.005055169969825468,-19553.28205266701,0.06452460663758375,0.07092047504021481,2485.105894570792,2731.2618118032915,-0.434596521942332
REL00187,Tibro Elnät,0.5341616340069177,0.006400821713703042,3212.488383463793,0.81812881,0.006352199802884817,3187.930678974966,0.80081381,0.007350722407766019,3692.7371058213694,0.004862191081822509,-0.09499006940629773,24.557704488826857,-480.2487223575763,0.6400821713703042
REL00191,Trollhättan Energi,0.44078524731348334,0.0001930923470685464,315.6019522118286,0.95489985,-0.002142080753738007,-3492.9816659282938,0.92782617,-0.0005064871639585133,-827.2546925178957,0.23351731008065535,0.06995795110270597,3808.5836181401223,1142.8566447297244,0.01930923470685464
REL00193,Töre Energi,0.29631087164558173,-0.0021977651162595757,-258.2316402377562,0.90482435,0.0009930307927858983,117.05140698932937,0.71100961,0.012797178368325612,1526.3515137438403,-0.3190795909045474,-1.4994943484585188,-375.2830472270856,-1784.5831539815965,-0.21977651162595757
REL00195,Uddevalla Energi,0.44265808989588495,-0.0007689901578926683,-1391.8279231830256,0.91877875,0.00012233848561127303,221.62306820014678,0.9432062,-0.0014705951710219933,-2659.8258115503704,-0.08913286435039414,0.0701605013129325,-1613.4509913831723,1267.9978883673448,-0.07689901578926683
REL00201,Vallebygdens Energi,0.11233988680931624,0.004434432201640748,1602.286125280004,0.87407956,0.0029033912985241273,1047.4726756547623,0.85228841,0.004188617165161501,1513.0941950706595,0.15310409031166206,0.024581503647924663,554.8134496252417,89.19193020934449,0.4434432201640748
REL00203,Vara Energi,0.2438579645372899,0.014238795009984706,7856.983577478573,0.70794706,0.013041976261610966,7187.970077186923,0.69818363,0.013567917503757077,7481.771748984636,0.11968187483737402,0.06708775062276295,669.0135002916504,375.211828493937,1.4238795009984706
REL00204,Varberg Energi,0.6375969534700405,0.0032952265682910653,5730.334477518836,0.8774641,0.0026936235933678887,4681.341533031218,0.87787609,0.002605576257695974,4527.922337010298,0.06016029749231766,0.06896503105950913,1048.992944487618,1202.412140508538,0.32952265682910653
REL00205,Varbergsortens Elkraft,0.19740553696696483,0.014318005222552443,22228.580113524895,0.68446047,0.014450978554032545,22438.00340351201,0.69669797,0.013657080278534961,21188.491728494617,-0.013297333148010182,0.06609249440174825,-209.42328998711673,1040.088385030278,1.4318005222552443
REL00235,Värnamo Elnät,0.5013049213425366,0.009310839749261834,10203.579891428964,0.7999587,0.007464616602593788,8165.2489493715075,0.7771149,0.0087965994528858,9635.077367775002,0.18462231466680468,0.0514240296376034,2038.330942057457,568.5025236539623,0.9310839749261834
